,시도,인구수,연도,월,사용량,위도,경도
1654,충청남도,2093838.0,2016,11,4107340.0,36.717428,126.801751
1655,충청남도,2096727.0,2016,12,4295324.0,36.717428,126.801751
1656,충청남도,2097406.0,2017,1,4362665.0,36.717428,126.801751
1657,충청남도,2099924.0,2017,2,4225252.0,36.717428,126.801751
1658,충청남도,2102327.0,2017,3,4277074.0,36.717428,126.801751
1659,충청남도,2104463.0,2017,4,4069578.0,36.717428,126.801751
1660,충청남도,2105959.0,2017,5,3974477.0,36.717428,126.801751
1661,충청남도,2107562.0,2017,6,4000824.0,36.717428,126.801751
1662,충청남도,2109230.0,2017,7,4240321.0,36.717428,126.801751
1663,충청남도,2111419.0,2017,8,4316874.0,36.717428,126.801751
1664,충청남도,2113033.0,2017,9,4109028.0,36.717428,126.801751
1665,충청남도,2114284.0,2017,10,3903713.0,36.717428,126.801751
1666,충청남도,2115586.0,2017,11,4263162.0,36.717428,126.801751
1667,충청남도,2116770.0,2017,12,4437239.0,36.717428,126.801751
1668,충청남도,2117685.0,2018,1,4628992.0,36.717428,126.801751
1669,충청남도,2118099.0,2018,2,4387240.0,36.717428,126.801751
1670,충청남도,2119468.0,2018,3,4370209.0,36.717428,126.801751
1671,충청남도,2120666.0,2018,4,4158538.0,36.717428,126.801751
1672,충청남도,2121618.0,2018,5,4128141.0,36.717428,126.801751
1673,충청남도,2122220.0,2018,6,4102184.0,36.717428,126.801751
1674,충청남도,2122531.0,2018,7,4342391.0,36.717428,126.801751
1675,충청남도,2123368.0,2018,8,4626019.0,36.717428,126.801751
1676,충청남도,2123776.0,2018,9,4195755.0,36.717428,126.801751
1677,충청남도,2124524.0,2018,10,4142499.0,36.717428,126.801751
1678,충청남도,2125409.0,2018,11,4358066.0,36.717428,126.801751
1679,충청남도,2126282.0,2018,12,4572670.0,36.717428,126.801751
1680,충청남도,2125797.0,2019,1,4792097.0,36.717428,126.801751
1681,충청남도,2125372.0,2019,2,4297030.0,36.717428,126.801751
1682,충청남도,2125778.0,2019,3,4414219.0,36.717428,126.801751
1683,충청남도,2125912.0,2019,4,4272633.0,36.717428,126.801751
1684,충청남도,2125732.0,2019,5,4294717.0,36.717428,126.801751
1685,충청남도,2125855.0,2019,6,4253487.0,36.717428,126.801751
1686,충청남도,2125349.0,2019,7,4475404.0,36.717428,126.801751
1687,충청남도,2125160.0,2019,8,4611353.0,36.717428,126.801751
1688,충청남도,2124855.0,2019,9,4253081.0,36.717428,126.801751
1689,충청남도,2124619.0,2019,10,4141846.0,36.717428,126.801751
1690,충청남도,2124302.0,2019,11,4338290.0,36.717428,126.801751
1691,충청남도,2123709.0,2019,12,4500697.0,36.717428,126.801751
1692,충청남도,2122455.0,2020,1,4571805.0,36.717428,126.801751
1693,충청남도,2120995.0,2020,2,4377240.0,36.717428,126.801751
1694,충청남도,2119749.0,2020,3,4415486.0,36.717428,126.801751
1695,충청남도,2118457.0,2020,4,4072519.0,36.717428,126.801751
1696,충청남도,2118510.0,2020,5,3920034.0,36.717428,126.801751
1697,충청남도,2119771.0,2020,6,4049676.0,36.717428,126.801751
1698,충청남도,2120692.0,2020,7,4245607.0,36.717428,126.801751
1699,충청남도,2120519.0,2020,8,4411688.0,36.717428,126.801751
1700,충청남도,2120559.0,2020,9,4363187.0,36.717428,126.801751
1701,충청남도,2120347.0,2020,10,3720147.0,36.717428,126.801751
1702,충청남도,2120607.0,2020,11,4008747.0,36.717428,126.801751
1703,충청남도,2121029.0,2020,12,4266597.0,36.717428,126.801751
1704,충청남도,2119837.0,2021,1,4434196.0,36.717428,126.801751
1705,충청남도,2119542.0,2021,2,4039445.0,36.717428,126.801751
1706,충청남도,2115823.0,2021,3,4077387.0,36.717428,126.801751
1707,충청남도,2116452.0,2021,4,3876573.0,36.717428,126.801751
1708,충청남도,2117260.0,2021,5,3877528.0,36.717428,126.801751
1709,충청남도,2117400.0,2021,6,3770865.0,36.717428,126.801751
1710,충청남도,2118205.0,2021,7,4137216.0,36.717428,126.801751
1711,충청남도,2118183.0,2021,8,4257399.0,36.717428,126.801751
1712,충청남도,2118098.0,2021,9,3978322.0,36.717428,126.801751
1713,충청남도,2118977.0,2021,10,3855222.0,36.717428,126.801751
1714,충청남도,2119529.0,2021,11,4108694.0,36.717428,126.801751
1715,충청남도,2119257.0,2021,12,4388778.0,36.717428,126.801751
1716,충청남도,2118638.0,2022,1,,,
1717,충청남도,2118912.0,2022,2,,,
1718,충청남도,2119099.0,2022,3,,,
1719,충청남도,2119296.0,2022,4,,,
1720,충청남도,2119661.0,2022,5,,,
1721,충청남도,2120201.0,2022,6,,,
1722,충청남도,2121011.0,2022,7,,,
1723,충청남도,2121082.0,2022,8,,,
1724,충청남도,2120269.0,2022,9,,,
1725,충청남도,2121333.0,2022,10,,,
1726,충청남도,2122357.0,2022,11,,,
1727,충청남도,2123037.0,2022,12,,,
1728,전라북도,1868745.0,2011,1,1936356.0,35.717518,127.156528
1729,전라북도,1868363.0,2011,2,1841244.0,35.717518,127.156528
1730,전라북도,1868476.0,2011,3,1823953.0,35.717518,127.156528
1731,전라북도,1868846.0,2011,4,1764514.0,35.717518,127.156528
1732,전라북도,1869418.0,2011,5,1691075.0,35.717518,127.156528
1733,전라북도,1870863.0,2011,6,1659628.0,35.717518,127.156528
1734,전라북도,1871388.0,2011,7,1706313.0,35.717518,127.156528
1735,전라북도,1872346.0,2011,8,1712173.0,35.717518,127.156528
1736,전라북도,1873956.0,2011,9,1696404.0,35.717518,127.156528
1737,전라북도,1874058.0,2011,10,1688228.0,35.717518,127.156528
1738,전라북도,1874181.0,2011,11,1773244.0,35.717518,127.156528
1739,전라북도,1874031.0,2011,12,1875230.0,35.717518,127.156528
1740,전라북도,1873491.0,2012,1,1995371.0,35.717518,127.156528
1741,전라북도,1872933.0,2012,2,1959294.0,35.717518,127.156528
1742,전라북도,1873678.0,2012,3,1932255.0,35.717518,127.156528
1743,전라북도,1873333.0,2012,4,1862254.0,35.717518,127.156528
1744,전라북도,1873141.0,2012,5,1733219.0,35.717518,127.156528
1745,전라북도,1873093.0,2012,6,1709387.0,35.717518,127.156528
1746,전라북도,1872830.0,2012,7,1749714.0,35.717518,127.156528
1747,전라북도,1872957.0,2012,8,1757560.0,35.717518,127.156528
1748,전라북도,1873134.0,2012,9,1724665.0,35.717518,127.156528
1749,전라북도,1873353.0,2012,10,1575263.0,35.717518,127.156528
1750,전라북도,1873561.0,2012,11,1649186.0,35.717518,127.156528
1751,전라북도,1873341.0,2012,12,1814153.0,35.717518,127.156528
1752,전라북도,1872500.0,2013,1,1955358.0,35.717518,127.156528
1753,전라북도,1872311.0,2013,2,1840946.0,35.717518,127.156528
1754,전라북도,1871818.0,2013,3,1884301.0,35.717518,127.156528
1755,전라북도,1871979.0,2013,4,1859911.0,35.717518,127.156528
1756,전라북도,1871592.0,2013,5,1773454.0,35.717518,127.156528
1757,전라북도,1871545.0,2013,6,1719435.0,35.717518,127.156528
1758,전라북도,1871570.0,2013,7,1730583.0,35.717518,127.156528
1759,전라북도,1871498.0,2013,8,1712559.0,35.717518,127.156528
1760,전라북도,1871726.0,2013,9,1702646.0,35.717518,127.156528
1761,전라북도,1871776.0,2013,10,1712623.0,35.717518,127.156528
1762,전라북도,1872370.0,2013,11,1837859.0,35.717518,127.156528
1763,전라북도,1872965.0,2013,12,1978985.0,35.717518,127.156528
1764,전라북도,1872297.0,2014,1,2059548.0,35.717518,127.156528
1765,전라북도,1871267.0,2014,2,1936290.0,35.717518,127.156528
1766,전라북도,1871139.0,2014,3,1930533.0,35.717518,127.156528
1767,전라북도,1871174.0,2014,4,1871011.0,35.717518,127.156528
1768,전라북도,1871333.0,2014,5,1794560.0,35.717518,127.156528
1769,전라북도,1870844.0,2014,6,1783912.0,35.717518,127.156528
1770,전라북도,1871456.0,2014,7,1830154.0,35.717518,127.156528
1771,전라북도,1872056.0,2014,8,1767724.0,35.717518,127.156528
1772,전라북도,1871931.0,2014,9,1736555.0,35.717518,127.156528
1773,전라북도,1871747.0,2014,10,1751897.0,35.717518,127.156528
1774,전라북도,1871725.0,2014,11,1836120.0,35.717518,127.156528
1775,전라북도,1871560.0,2014,12,1999109.0,35.717518,127.156528
1776,전라북도,1871018.0,2015,1,2120976.0,35.717518,127.156528
1777,전라북도,1870728.0,2015,2,1932315.0,35.717518,127.156528
1778,전라북도,1869966.0,2015,3,1943996.0,35.717518,127.156528
1779,전라북도,1869900.0,2015,4,1902282.0,35.717518,127.156528
1780,전라북도,1869965.0,2015,5,1794605.0,35.717518,127.156528
1781,전라북도,1869668.0,2015,6,1739397.0,35.717518,127.156528
1782,전라북도,1869354.0,2015,7,1666071.0,35.717518,127.156528
1783,전라북도,1869025.0,2015,8,1805578.0,35.717518,127.156528
1784,전라북도,1869255.0,2015,9,1804126.0,35.717518,127.156528
1785,전라북도,1869297.0,2015,10,1736826.0,35.717518,127.156528
1786,전라북도,1869654.0,2015,11,1811060.0,35.717518,127.156528
1787,전라북도,1869711.0,2015,12,1829627.0,35.717518,127.156528
1788,전라북도,1868354.0,2016,1,2097896.0,35.717518,127.156528
1789,전라북도,1867534.0,2016,2,1993238.0,35.717518,127.156528
1790,전라북도,1866691.0,2016,3,2003641.0,35.717518,127.156528
1791,전라북도,1866184.0,2016,4,1862918.0,35.717518,127.156528
1792,전라북도,1865634.0,2016,5,1777979.0,35.717518,127.156528
1793,전라북도,1865900.0,2016,6,1732744.0,35.717518,127.156528
1794,전라북도,1865612.0,2016,7,1832647.0,35.717518,127.156528
1795,전라북도,1865232.0,2016,8,1951491.0,35.717518,127.156528
1796,전라북도,1864729.0,2016,9,1848355.0,35.717518,127.156528
1797,전라북도,1864043.0,2016,10,1753092.0,35.717518,127.156528
1798,전라북도,1864475.0,2016,11,1873392.0,35.717518,127.156528
1799,전라북도,1864791.0,2016,12,2006101.0,35.717518,127.156528
1800,전라북도,1863298.0,2017,1,2038012.0,35.717518,127.156528
1801,전라북도,1861955.0,2017,2,2027150.0,35.717518,127.156528
1802,전라북도,1860485.0,2017,3,1996166.0,35.717518,127.156528
1803,전라북도,1859703.0,2017,4,1882119.0,35.717518,127.156528
1804,전라북도,1858927.0,2017,5,1793382.0,35.717518,127.156528
1805,전라북도,1857815.0,2017,6,1770289.0,35.717518,127.156528
1806,전라북도,1856921.0,2017,7,1828011.0,35.717518,127.156528
1807,전라북도,1855985.0,2017,8,1963678.0,35.717518,127.156528
1808,전라북도,1855450.0,2017,9,1875214.0,35.717518,127.156528
1809,전라북도,1854688.0,2017,10,1710326.0,35.717518,127.156528
1810,전라북도,1853886.0,2017,11,1854753.0,35.717518,127.156528
1811,전라북도,1854607.0,2017,12,2060546.0,35.717518,127.156528
1812,전라북도,1851694.0,2018,1,2152748.0,35.717518,127.156528
1813,전라북도,1849543.0,2018,2,2037531.0,35.717518,127.156528
1814,전라북도,1848066.0,2018,3,1926654.0,35.717518,127.156528
1815,전라북도,1847089.0,2018,4,1876137.0,35.717518,127.156528
1816,전라북도,1846144.0,2018,5,1831040.0,35.717518,127.156528
1817,전라북도,1844639.0,2018,6,1810635.0,35.717518,127.156528
1818,전라북도,1843009.0,2018,7,1777088.0,35.717518,127.156528
1819,전라북도,1841427.0,2018,8,1995297.0,35.717518,127.156528
1820,전라북도,1840544.0,2018,9,1884073.0,35.717518,127.156528
1821,전라북도,1839358.0,2018,10,1800278.0,35.717518,127.156528
1822,전라북도,1838049.0,2018,11,1892713.0,35.717518,127.156528
1823,전라북도,1836832.0,2018,12,1977765.0,35.717518,127.156528
1824,전라북도,1834532.0,2019,1,2059375.0,35.717518,127.156528
1825,전라북도,1832227.0,2019,2,1898888.0,35.717518,127.156528
1826,전라북도,1830499.0,2019,3,1934090.0,35.717518,127.156528
1827,전라북도,1829273.0,2019,4,1887329.0,35.717518,127.156528
1828,전라북도,1827871.0,2019,5,1788362.0,35.717518,127.156528
1829,전라북도,1826717.0,2019,6,1700388.0,35.717518,127.156528
1830,전라북도,1825381.0,2019,7,1751150.0,35.717518,127.156528
1831,전라북도,1823982.0,2019,8,1851288.0,35.717518,127.156528
1832,전라북도,1822883.0,2019,9,1865632.0,35.717518,127.156528
1833,전라북도,1821813.0,2019,10,1792961.0,35.717518,127.156528
1834,전라북도,1820799.0,2019,11,1821636.0,35.717518,127.156528
1835,전라북도,1818917.0,2019,12,1929592.0,35.717518,127.156528
1836,전라북도,1817302.0,2020,1,2022692.0,35.717518,127.156528
1837,전라북도,1815112.0,2020,2,1903234.0,35.717518,127.156528
1838,전라북도,1812936.0,2020,3,1740083.0,35.717518,127.156528
1839,전라북도,1811619.0,2020,4,1642399.0,35.717518,127.156528
1840,전라북도,1810097.0,2020,5,1547439.0,35.717518,127.156528
1841,전라북도,1808802.0,2020,6,1533556.0,35.717518,127.156528
1842,전라북도,1808044.0,2020,7,1567216.0,35.717518,127.156528
1843,전라북도,1807094.0,2020,8,1658484.0,35.717518,127.156528
1844,전라북도,1806441.0,2020,9,1803285.0,35.717518,127.156528
1845,전라북도,1805937.0,2020,10,1594954.0,35.717518,127.156528
1846,전라북도,1805204.0,2020,11,1695470.0,35.717518,127.156528
1847,전라북도,1804104.0,2020,12,1830099.0,35.717518,127.156528
1848,전라북도,1802748.0,2021,1,1997136.0,35.717518,127.156528
1849,전라북도,1801319.0,2021,2,1830234.0,35.717518,127.156528
1850,전라북도,1797450.0,2021,3,1771153.0,35.717518,127.156528
1851,전라북도,1796331.0,2021,4,1725471.0,35.717518,127.156528
1852,전라북도,1794682.0,2021,5,1667691.0,35.717518,127.156528
1853,전라북도,1794345.0,2021,6,1697453.0,35.717518,127.156528
1854,전라북도,1793902.0,2021,7,1803462.0,35.717518,127.156528
1855,전라북도,1792476.0,2021,8,1923328.0,35.717518,127.156528
1856,전라북도,1791110.0,2021,9,1791056.0,35.717518,127.156528
1857,전라북도,1789770.0,2021,10,1679464.0,35.717518,127.156528
1858,전라북도,1788616.0,2021,11,1736069.0,35.717518,127.156528
1859,전라북도,1786855.0,2021,12,1864342.0,35.717518,127.156528
1860,전라북도,1785392.0,2022,1,,,
1861,전라북도,1783923.0,2022,2,,,
1862,전라북도,1782205.0,2022,3,,,
1863,전라북도,1780824.0,2022,4,,,
1864,전라북도,1779230.0,2022,5,,,
1865,전라북도,1778279.0,2022,6,,,
1866,전라북도,1776949.0,2022,7,,,
1867,전라북도,1775664.0,2022,8,,,
1868,전라북도,1772596.0,2022,9,,,
1869,전라북도,1771776.0,2022,10,,,
1870,전라북도,1770839.0,2022,11,,,
1871,전라북도,1769607.0,2022,12,,,
1872,전라남도,1916912.0,2011,1,2439025.0,34.867289,126.993547
1873,전라남도,1914191.0,2011,2,2252039.0,34.867289,126.993547
1874,전라남도,1914176.0,2011,3,2249390.0,34.867289,126.993547
1875,전라남도,1913918.0,2011,4,2310756.0,34.867289,126.993547
1876,전라남도,1913641.0,2011,5,2075964.0,34.867289,126.993547
1877,전라남도,1914142.0,2011,6,2040887.0,34.867289,126.993547
1878,전라남도,1913185.0,2011,7,2220065.0,34.867289,126.993547
1879,전라남도,1911983.0,2011,8,2338047.0,34.867289,126.993547
1880,전라남도,1912151.0,2011,9,2214157.0,34.867289,126.993547
1881,전라남도,1912509.0,2011,10,2259138.0,34.867289,126.993547
1882,전라남도,1913002.0,2011,11,2350455.0,34.867289,126.993547
1883,전라남도,1914339.0,2011,12,2386945.0,34.867289,126.993547
1884,전라남도,1912725.0,2012,1,2487117.0,34.867289,126.993547
1885,전라남도,1910664.0,2012,2,2382964.0,34.867289,126.993547
1886,전라남도,1910746.0,2012,3,2322324.0,34.867289,126.993547
1887,전라남도,1910533.0,2012,4,2311276.0,34.867289,126.993547
1888,전라남도,1910689.0,2012,5,2247817.0,34.867289,126.993547
1889,전라남도,1910707.0,2012,6,2295154.0,34.867289,126.993547
1890,전라남도,1910298.0,2012,7,2352615.0,34.867289,126.993547
1891,전라남도,1909493.0,2012,8,2466141.0,34.867289,126.993547
1892,전라남도,1909212.0,2012,9,2363465.0,34.867289,126.993547
1893,전라남도,1908998.0,2012,10,2324550.0,34.867289,126.993547
1894,전라남도,1908834.0,2012,11,2471144.0,34.867289,126.993547
1895,전라남도,1909618.0,2012,12,2460140.0,34.867289,126.993547
1896,전라남도,1907945.0,2013,1,2616869.0,34.867289,126.993547
1897,전라남도,1907027.0,2013,2,2462649.0,34.867289,126.993547
1898,전라남도,1906887.0,2013,3,2561902.0,34.867289,126.993547
1899,전라남도,1906477.0,2013,4,2526041.0,34.867289,126.993547
1900,전라남도,1906335.0,2013,5,2563413.0,34.867289,126.993547
1901,전라남도,1906575.0,2013,6,2481465.0,34.867289,126.993547
1902,전라남도,1906028.0,2013,7,2410269.0,34.867289,126.993547
1903,전라남도,1905442.0,2013,8,2455720.0,34.867289,126.993547
1904,전라남도,1905374.0,2013,9,2641451.0,34.867289,126.993547
1905,전라남도,1905627.0,2013,10,2500516.0,34.867289,126.993547
1906,전라남도,1906495.0,2013,11,2549661.0,34.867289,126.993547
1907,전라남도,1907172.0,2013,12,2532116.0,34.867289,126.993547
1908,전라남도,1906363.0,2014,1,2668850.0,34.867289,126.993547
1909,전라남도,1905198.0,2014,2,2541771.0,34.867289,126.993547
1910,전라남도,1905860.0,2014,3,2804619.0,34.867289,126.993547
1911,전라남도,1907343.0,2014,4,2709942.0,34.867289,126.993547
1912,전라남도,1906487.0,2014,5,2614251.0,34.867289,126.993547
1913,전라남도,1905242.0,2014,6,2471884.0,34.867289,126.993547
1914,전라남도,1904195.0,2014,7,2573919.0,34.867289,126.993547
1915,전라남도,1903177.0,2014,8,2592766.0,34.867289,126.993547
1916,전라남도,1902350.0,2014,9,2614315.0,34.867289,126.993547
1917,전라남도,1902324.0,2014,10,2774211.0,34.867289,126.993547
1918,전라남도,1902916.0,2014,11,2587553.0,34.867289,126.993547
1919,전라남도,1905780.0,2014,12,2768862.0,34.867289,126.993547
1920,전라남도,1904220.0,2015,1,3036414.0,34.867289,126.993547
1921,전라남도,1903220.0,2015,2,2613495.0,34.867289,126.993547
1922,전라남도,1902274.0,2015,3,2949659.0,34.867289,126.993547
1923,전라남도,1902212.0,2015,4,2789053.0,34.867289,126.993547
1924,전라남도,1902383.0,2015,5,2777120.0,34.867289,126.993547
1925,전라남도,1902638.0,2015,6,2546452.0,34.867289,126.993547
1926,전라남도,1903046.0,2015,7,2453984.0,34.867289,126.993547
1927,전라남도,1903609.0,2015,8,2747295.0,34.867289,126.993547
1928,전라남도,1904402.0,2015,9,2762333.0,34.867289,126.993547
1929,전라남도,1905616.0,2015,10,2490118.0,34.867289,126.993547
1930,전라남도,1905373.0,2015,11,2668793.0,34.867289,126.993547
1931,전라남도,1908996.0,2015,12,2803112.0,34.867289,126.993547
1932,전라남도,1906904.0,2016,1,2895725.0,34.867289,126.993547
1933,전라남도,1905700.0,2016,2,2775291.0,34.867289,126.993547
1934,전라남도,1905239.0,2016,3,2766219.0,34.867289,126.993547
1935,전라남도,1904917.0,2016,4,2666903.0,34.867289,126.993547
1936,전라남도,1904449.0,2016,5,2681434.0,34.867289,126.993547
1937,전라남도,1904314.0,2016,6,2605076.0,34.867289,126.993547
1938,전라남도,1903692.0,2016,7,2631165.0,34.867289,126.993547
1939,전라남도,1902883.0,2016,8,2856132.0,34.867289,126.993547
1940,전라남도,1902077.0,2016,9,2805440.0,34.867289,126.993547
1941,전라남도,1902022.0,2016,10,2782724.0,34.867289,126.993547
1942,전라남도,1902260.0,2016,11,2734027.0,34.867289,126.993547
1943,전라남도,1903914.0,2016,12,2896766.0,34.867289,126.993547
1944,전라남도,1902380.0,2017,1,2966421.0,34.867289,126.993547
1945,전라남도,1900797.0,2017,2,2784465.0,34.867289,126.993547
1946,전라남도,1899441.0,2017,3,2846966.0,34.867289,126.993547
1947,전라남도,1899604.0,2017,4,2791508.0,34.867289,126.993547
1948,전라남도,1899088.0,2017,5,2706545.0,34.867289,126.993547
1949,전라남도,1898065.0,2017,6,2615730.0,34.867289,126.993547
1950,전라남도,1897681.0,2017,7,2753902.0,34.867289,126.993547
1951,전라남도,1895974.0,2017,8,2925331.0,34.867289,126.993547
1952,전라남도,1895233.0,2017,9,2827403.0,34.867289,126.993547
1953,전라남도,1894676.0,2017,10,2737099.0,34.867289,126.993547
1954,전라남도,1894426.0,2017,11,2675816.0,34.867289,126.993547
1955,전라남도,1896424.0,2017,12,2930891.0,34.867289,126.993547
1956,전라남도,1893444.0,2018,1,3016089.0,34.867289,126.993547
1957,전라남도,1891308.0,2018,2,2885332.0,34.867289,126.993547
1958,전라남도,1890423.0,2018,3,2621639.0,34.867289,126.993547
1959,전라남도,1890412.0,2018,4,3292919.0,34.867289,126.993547
1960,전라남도,1889726.0,2018,5,2838286.0,34.867289,126.993547
1961,전라남도,1887991.0,2018,6,2646151.0,34.867289,126.993547
1962,전라남도,1886297.0,2018,7,2799291.0,34.867289,126.993547
1963,전라남도,1884285.0,2018,8,3082888.0,34.867289,126.993547
1964,전라남도,1882637.0,2018,9,2901849.0,34.867289,126.993547
1965,전라남도,1881420.0,2018,10,2639565.0,34.867289,126.993547
1966,전라남도,1881518.0,2018,11,2602028.0,34.867289,126.993547
1967,전라남도,1882970.0,2018,12,2792351.0,34.867289,126.993547
1968,전라남도,1878904.0,2019,1,2960741.0,34.867289,126.993547
1969,전라남도,1875862.0,2019,2,2731063.0,34.867289,126.993547
1970,전라남도,1874232.0,2019,3,2831531.0,34.867289,126.993547
1971,전라남도,1873183.0,2019,4,2791913.0,34.867289,126.993547
1972,전라남도,1871718.0,2019,5,2622310.0,34.867289,126.993547
1973,전라남도,1870587.0,2019,6,2429144.0,34.867289,126.993547
1974,전라남도,1868856.0,2019,7,2648712.0,34.867289,126.993547
1975,전라남도,1867094.0,2019,8,2785148.0,34.867289,126.993547
1976,전라남도,1865915.0,2019,9,2745194.0,34.867289,126.993547
1977,전라남도,1865039.0,2019,10,2617393.0,34.867289,126.993547
1978,전라남도,1865588.0,2019,11,2498812.0,34.867289,126.993547
1979,전라남도,1868745.0,2019,12,2723427.0,34.867289,126.993547
1980,전라남도,1864712.0,2020,1,2773472.0,34.867289,126.993547
1981,전라남도,1861894.0,2020,2,2619058.0,34.867289,126.993547
1982,전라남도,1859290.0,2020,3,2603919.0,34.867289,126.993547
1983,전라남도,1857083.0,2020,4,2587626.0,34.867289,126.993547
1984,전라남도,1855945.0,2020,5,2435207.0,34.867289,126.993547
1985,전라남도,1854618.0,2020,6,2361475.0,34.867289,126.993547
1986,전라남도,1853339.0,2020,7,2525928.0,34.867289,126.993547
1987,전라남도,1851985.0,2020,8,2689690.0,34.867289,126.993547
1988,전라남도,1851124.0,2020,9,2789449.0,34.867289,126.993547
1989,전라남도,1850680.0,2020,10,2512669.0,34.867289,126.993547
1990,전라남도,1850557.0,2020,11,2416994.0,34.867289,126.993547
1991,전라남도,1851549.0,2020,12,2658487.0,34.867289,126.993547
1992,전라남도,1850575.0,2021,1,2844658.0,34.867289,126.993547
1993,전라남도,1849795.0,2021,2,2738900.0,34.867289,126.993547
1994,전라남도,1844811.0,2021,3,2724005.0,34.867289,126.993547
1995,전라남도,1844148.0,2021,4,2670493.0,34.867289,126.993547
1996,전라남도,1842423.0,2021,5,2722103.0,34.867289,126.993547
1997,전라남도,1840921.0,2021,6,2648105.0,34.867289,126.993547
1998,전라남도,1839698.0,2021,7,2856350.0,34.867289,126.993547
1999,전라남도,1838353.0,2021,8,3073050.0,34.867289,126.993547
2000,전라남도,1835690.0,2021,9,2836764.0,34.867289,126.993547
2001,전라남도,1834653.0,2021,10,2726495.0,34.867289,126.993547
2002,전라남도,1833864.0,2021,11,2679718.0,34.867289,126.993547
2003,전라남도,1832803.0,2021,12,2966246.0,34.867289,126.993547
2004,전라남도,1832604.0,2022,1,,,
2005,전라남도,1831451.0,2022,2,,,
2006,전라남도,1829501.0,2022,3,,,
2007,전라남도,1828550.0,2022,4,,,
2008,전라남도,1827674.0,2022,5,,,
2009,전라남도,1826440.0,2022,6,,,
2010,전라남도,1825534.0,2022,7,,,
2011,전라남도,1824104.0,2022,8,,,
2012,전라남도,1820458.0,2022,9,,,
2013,전라남도,1819157.0,2022,10,,,
2014,전라남도,1818484.0,2022,11,,,
2015,전라남도,1817697.0,2022,12,,,
2016,경상북도,2688586.0,2011,1,4066080.0,36.327952,128.951526
2017,경상북도,2687178.0,2011,2,3684612.0,36.327952,128.951526
2018,경상북도,2687521.0,2011,3,3779253.0,36.327952,128.951526
2019,경상북도,2688469.0,2011,4,3721268.0,36.327952,128.951526
2020,경상북도,2689130.0,2011,5,3610096.0,36.327952,128.951526
2021,경상북도,2689904.0,2011,6,3545546.0,36.327952,128.951526
2022,경상북도,2691181.0,2011,7,3581232.0,36.327952,128.951526
2023,경상북도,2692036.0,2011,8,3576061.0,36.327952,128.951526
2024,경상북도,2693707.0,2011,9,3495235.0,36.327952,128.951526
2025,경상북도,2695145.0,2011,10,3613546.0,36.327952,128.951526
2026,경상북도,2696596.0,2011,11,3668855.0,36.327952,128.951526
2027,경상북도,2699195.0,2011,12,3825516.0,36.327952,128.951526
2028,경상북도,2697104.0,2012,1,3952918.0,36.327952,128.951526
2029,경상북도,2694794.0,2012,2,3832480.0,36.327952,128.951526
2030,경상북도,2694822.0,2012,3,3959571.0,36.327952,128.951526
2031,경상북도,2694944.0,2012,4,3769210.0,36.327952,128.951526
2032,경상북도,2694930.0,2012,5,3695830.0,36.327952,128.951526
2033,경상북도,2695113.0,2012,6,3634860.0,36.327952,128.951526
2034,경상북도,2695263.0,2012,7,3597832.0,36.327952,128.951526
2035,경상북도,2695008.0,2012,8,3670384.0,36.327952,128.951526
2036,경상북도,2695316.0,2012,9,3791593.0,36.327952,128.951526
2037,경상북도,2696180.0,2012,10,3266846.0,36.327952,128.951526
2038,경상북도,2697569.0,2012,11,3717561.0,36.327952,128.951526
2039,경상북도,2698353.0,2012,12,3910443.0,36.327952,128.951526
2040,경상북도,2698263.0,2013,1,4048362.0,36.327952,128.951526
2041,경상북도,2696802.0,2013,2,3717744.0,36.327952,128.951526
2042,경상북도,2696554.0,2013,3,3862004.0,36.327952,128.951526
2043,경상북도,2696341.0,2013,4,3721222.0,36.327952,128.951526
2044,경상북도,2696447.0,2013,5,3696496.0,36.327952,128.951526
2045,경상북도,2696833.0,2013,6,3651788.0,36.327952,128.951526
2046,경상북도,2696446.0,2013,7,3736866.0,36.327952,128.951526
2047,경상북도,2696492.0,2013,8,3762549.0,36.327952,128.951526
2048,경상북도,2696705.0,2013,9,3685660.0,36.327952,128.951526
2049,경상북도,2697450.0,2013,10,3669028.0,36.327952,128.951526
2050,경상북도,2698619.0,2013,11,3805039.0,36.327952,128.951526
2051,경상북도,2699440.0,2013,12,4087492.0,36.327952,128.951526
2052,경상북도,2698306.0,2014,1,4164536.0,36.327952,128.951526
2053,경상북도,2697306.0,2014,2,3841506.0,36.327952,128.951526
2054,경상북도,2697169.0,2014,3,4015412.0,36.327952,128.951526
2055,경상북도,2697438.0,2014,4,3880598.0,36.327952,128.951526
2056,경상북도,2697563.0,2014,5,3727121.0,36.327952,128.951526
2057,경상북도,2697248.0,2014,6,3731382.0,36.327952,128.951526
2058,경상북도,2697325.0,2014,7,3831939.0,36.327952,128.951526
2059,경상북도,2697927.0,2014,8,3686008.0,36.327952,128.951526
2060,경상북도,2703929.0,2014,9,3647642.0,36.327952,128.951526
2061,경상북도,2700328.0,2014,10,3733519.0,36.327952,128.951526
2062,경상북도,2699686.0,2014,11,3774305.0,36.327952,128.951526
2063,경상북도,2700794.0,2014,12,3982394.0,36.327952,128.951526
2064,경상북도,2699275.0,2015,1,4222897.0,36.327952,128.951526
2065,경상북도,2698469.0,2015,2,3806760.0,36.327952,128.951526
