,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
2465,2020,전라북도,전주시,합계,404036096,392643627,368864646,354163114,335680595,340588988,356113995,391565861,403608092,332079924,349733835,383493926
2466,2020,전라남도,목포시,합계,96543103,97545039,89373034,83310246,74444838,76031547,80661690,95750972,99578289,74878787,78147801,87959992
2467,2020,전라남도,여수시,합계,1207082324,1131147923,1161595612,1136176050,1139661410,1121808381,1183731906,1238379720,1231550651,1157145367,999305736,1163219020
2468,2020,전라남도,순천시,합계,188447879,183697541,165783974,163594414,154862684,161441098,166443095,182463866,189136302,155191998,171137909,180729294
2469,2020,전라남도,나주시,합계,119262085,114518155,108779447,103812780,98716962,105347276,107875806,119509844,118089635,98831897,102027567,112895529
2470,2020,전라남도,광양시,합계,357522386,231832581,266570357,303937933,278050113,191487933,271959169,255905755,331879367,318321473,244877264,277157788
2471,2020,전라남도,담양군,합계,51425479,50232288,44788529,42950534,37962434,38913828,38672292,41448298,44000934,37196380,42174854,46782488
2472,2020,전라남도,곡성군,합계,35309115,35660921,33544911,29640363,27313343,33377216,34622663,32997928,34858490,29978195,34133975,35509763
2473,2020,전라남도,구례군,합계,17466938,16793725,15094598,14446202,13336257,13391898,13681260,15506933,14525583,12397420,14163763,15602830
2474,2020,전라남도,고흥군,합계,58759079,58762986,54423329,44935554,33802888,34437976,34820028,40819151,42785133,34046440,40849160,43954120
2475,2020,전라남도,보성군,합계,28570420,27835591,24739519,24154518,21548191,22161615,22854178,27022318,27568241,22365166,26273142,28307138
2476,2020,전라남도,화순군,합계,51089866,50127388,44971585,42675135,37364208,38177544,39277967,44374853,45459644,36437076,43024731,49470768
2477,2020,전라남도,장흥군,합계,33211859,34032451,32646253,32706760,25721401,25323872,25964676,30541084,30809660,24980644,31424945,30918620
2478,2020,전라남도,강진군,합계,35131863,34895232,32590497,31760142,25848493,25289681,25032088,29190255,30194513,25463597,32498353,33120564
2479,2020,전라남도,해남군,합계,72427699,80621190,75226088,71619095,48649811,49147956,47213292,58170633,53783108,45998230,66878801,73180559
2480,2020,전라남도,영암군,합계,103870878,104777321,101727316,96303171,91884120,102707652,99058895,92167019,104749066,87259318,93009738,111868004
2481,2020,전라남도,무안군,합계,58213720,57549877,53789038,51298939,46720900,49948731,53893314,64099398,62906376,50733288,60603195,58057041
2482,2020,전라남도,함평군,합계,34121749,34464424,31998997,31576217,27188757,27639052,29774366,34572095,35659413,29234572,35371136,34893821
2483,2020,전라남도,영광군,합계,33462418,79070676,63591415,65124277,61316737,64583540,67182808,79025295,75783657,80951139,92273571,80950620
2484,2020,전라남도,장성군,합계,56743255,53826821,56088176,52922483,49282477,50257308,49929260,54907825,57965277,48840257,55683828,57381380
2485,2020,전라남도,완도군,합계,79710550,84097937,92221382,108522225,95469363,84333323,84452548,94508755,97250344,90962942,96557825,81250519
2486,2020,전라남도,진도군,합계,29495275,30850326,29436338,30507931,25190448,25484476,25526765,29430270,30055148,26110875,29865652,29423573
2487,2020,전라남도,신안군,합계,25604450,26717694,24938179,25650644,20871432,20183365,23300361,28897645,30860578,25343686,26711444,25853120
2488,2020,경상북도,경주시,합계,340882720,330046740,319042245,311305517,292611191,294006018,303720762,305594837,328476782,293854737,318221043,359843203
2489,2020,경상북도,김천시,합계,207546675,200738337,186787975,177468231,167839075,175459280,181761608,192507786,196325777,180455941,195729925,205776364
2490,2020,경상북도,안동시,합계,111569498,106798586,94269158,88565658,82056276,85555292,86173431,93231029,96538125,79700053,93935358,105321401
2491,2020,경상북도,구미시,합계,813055946,775980986,787372701,725220674,712746461,735796268,796761242,846277077,814750164,732722363,754711743,797125980
2492,2020,경상북도,영주시,합계,139244845,136518047,133162883,127396340,122122154,118099234,119529112,128250156,130405175,120712923,134729426,148021070
2493,2020,경상북도,영천시,합계,140291531,133095037,129774103,123642275,103109774,110033851,117512557,117880942,130560141,114510647,129747487,139646357
2494,2020,경상북도,상주시,합계,75712301,72705528,63784437,59661830,56634587,57256554,55333044,61126519,64007464,53233913,68824348,68232091
2495,2020,경상북도,문경시,합계,58127251,55358776,50338022,47226166,43057969,43155622,44169239,46320629,49227068,42902875,49046863,55117317
2496,2020,경상북도,경산시,합계,248370586,238219610,225823016,210996227,185212748,199615526,210051913,216213738,234888873,195825387,216839250,237625426
2497,2020,경상북도,군위군,합계,30877277,30003820,27403506,25855847,22900161,23318406,24016499,25778661,28216211,24222831,28115605,29600342
2498,2020,경상북도,의성군,합계,38861158,38012240,33649087,32658812,32460790,35706906,33308381,34949851,38435819,30335354,35469674,37512106
2499,2020,경상북도,청송군,합계,20126276,19919941,16979037,15995226,14699195,14259360,13321203,14231310,15861119,14078841,16792674,18647586
2500,2020,경상북도,영양군,합계,12017264,12210387,10427610,9160250,7758362,7487653,7233146,8292761,11409294,9274364,9266398,10271848
2501,2020,경상북도,영덕군,합계,28613759,27642899,23631705,23397641,21845470,22384547,21952560,25265716,24782442,21164287,24369969,25955136
2502,2020,경상북도,청도군,합계,46592834,44500828,38440092,36601790,33487550,34222132,34527427,39391758,40939258,35523905,41819248,44446239
2503,2020,경상북도,고령군,합계,108252357,108777764,106968052,100762089,88214248,90371363,91481866,86273376,98472178,93907803,105516084,114817628
2504,2020,경상북도,성주군,합계,96415013,94374494,90308686,85224206,69023984,70221618,74563414,76369027,85052003,76555158,90653274,95842788
2505,2020,경상북도,칠곡군,합계,179519245,173736003,165955483,152946787,124998067,132359079,141638467,149332683,163615814,141398716,158760775,177114271
2506,2020,경상북도,예천군,합계,36218922,35313991,30243816,27683910,25977429,28108311,26616638,31842180,32030761,25758771,33290837,33605596
2507,2020,경상북도,봉화군,합계,164784793,155047553,166483714,152252030,144451688,137127245,138146171,154833977,164354129,169548477,164688255,171034238
2508,2020,경상북도,울진군,합계,77055749,69262161,41751509,41881138,42443519,46202805,53235428,76774079,76220081,68180494,45558481,43204190
2509,2020,경상북도,울릉군,합계,5267364,5047019,4859256,5078048,4785080,4808554,4724321,5811341,5436138,4706463,5369834,5422813
2510,2020,경상북도,포항시,합계,780935970,699502844,732684164,732301829,679016872,591257943,701313802,733684906,751363473,746586670,734765225,762523086
2511,2020,경상남도,진주시,합계,280168169,270817491,239281032,217333428,185004136,183388141,188955100,206731859,217651940,177922305,208380895,251877345
2512,2020,경상남도,창원시,합계,913367632,918329860,890469729,809447064,738644942,767754021,818694859,845579275,892910509,775766683,835741552,920044636
2513,2020,경상남도,통영시,합계,88806624,85695221,78321871,72938332,67166827,67098662,70977998,84450161,82986328,68540642,73969122,83084569
2514,2020,경상남도,사천시,합계,122943794,121472616,117059532,108332568,97427128,102536581,106879951,111674738,118399520,101199098,110388865,120764795
2515,2020,경상남도,김해시,합계,475914286,466977894,441043968,424465538,358992222,394081774,410304117,434427563,466850822,391421582,436951079,474623084
2516,2020,경상남도,밀양시,합계,136683210,134187935,118955063,102476140,82677583,80118691,82807324,89317828,95302523,82538596,97309791,124737349
2517,2020,경상남도,거제시,합계,184595864,181814956,170579140,160537036,155935563,174941262,186049564,192198580,187147534,154410329,160596592,172169550
2518,2020,경상남도,의령군,합계,39939118,38295759,34700582,32040486,29095449,28861138,29973917,32651683,33316807,27788531,33501707,36782337
2519,2020,경상남도,함안군,합계,229623704,228539760,234826671,219936326,199504548,199585030,205405630,189894707,225003893,214577660,236228557,248746848
2520,2020,경상남도,창녕군,합계,102446556,99479498,87367266,75717812,63425076,67454555,75799393,79404010,81759996,69813398,80468582,93873967
2521,2020,경상남도,양산시,합계,320183629,314550052,302135288,284875020,259492688,284602085,302327844,316968364,331451361,289116647,309721968,330065507
2522,2020,경상남도,고성군,합계,59940095,59156742,53051390,53590444,54473184,56488729,58682209,72516462,53071467,59191320,78637827,86572746
2523,2020,경상남도,남해군,합계,25585673,25040253,21595725,20675527,19688621,20887055,20503843,25958909,25047184,19784271,22073169,23216835
2524,2020,경상남도,하동군,합계,39931608,37401397,38685414,34367114,29369415,33762392,30376380,37919118,32762544,32688912,38479438,37299513
2525,2020,경상남도,산청군,합계,36870653,34405894,29841360,27193228,24172670,23890424,24931761,27317906,28889334,23165595,28687401,31670233
2526,2020,경상남도,함양군,합계,26710317,26059563,23299986,22293314,20080940,20186779,20460214,23805745,25469203,20600513,23694157,25342163
2527,2020,경상남도,거창군,합계,44146661,43462999,38674838,36899613,33474176,34691611,35167281,38376181,40260396,33741203,38106225,41679710
2528,2020,경상남도,합천군,합계,41074081,40145563,34887474,32328541,28239668,29383329,29905304,31673410,33369175,27946512,34878357,37108172
2529,2020,제주특별자치도,제주시,합계,284289541,279664630,255405663,250510257,235536190,247732262,261731071,321269302,305002532,241175965,252815611,273590320
2530,2020,제주특별자치도,서귀포시,합계,206830023,212580042,195965338,194750672,173039085,160483183,162726307,190410103,176906145,149594357,158608726,182670310
2531,2020,세종특별자치시,세종시,합계,288844593,283274957,280548852,264606519,252302181,269349039,284686589,294023468,310726055,266062281,288055505,310742515
2532,2021,서울특별시,종로구,합계,158669408,146460180,126819548,120877151,117078916,135137278,160635186,174788825,145117725,122959712,122571655,141629289
2533,2021,서울특별시,중구,합계,207732603,187546740,166583194,158904256,157410604,186195964,223125674,233570061,196085241,166429423,163454223,189546530
2534,2021,서울특별시,용산구,합계,129510145,122316493,104231794,100997764,98902294,111975144,135323138,157121357,126410725,107913393,106207446,118731577
2535,2021,서울특별시,성동구,합계,201813556,190483837,169444613,165478307,160678665,173699630,198647648,232213682,193796526,167878921,168463890,183150924
2536,2021,서울특별시,동대문구,합계,135335434,129239690,107560508,104320068,98238481,107547925,127576820,157872145,126220239,106763271,106141145,118723295
2537,2021,서울특별시,성북구,합계,138603524,133297099,111392333,108571843,102611308,111618585,129117397,159425474,127489069,109186539,111084150,123151032
2538,2021,서울특별시,도봉구,합계,83399304,80257372,66815673,66097323,62051736,66706965,79099850,96976092,75326874,65405582,66911747,73816770
2539,2021,서울특별시,은평구,합계,135204631,131063590,110484203,109798942,103756201,111846819,130025539,163395644,130987922,112129993,111768831,121365495
2540,2021,서울특별시,서대문구,합계,116335749,107265970,93889956,89624459,87719001,97888947,119062977,134083212,107198715,93593026,93903871,106013291
2541,2021,서울특별시,마포구,합계,195783104,184900703,157649983,155249816,151628682,170126789,203606703,230467242,188754676,165147652,161792539,178039828
2542,2021,서울특별시,강서구,합계,246983386,228615668,202800852,197187344,191530546,209351924,246963259,285587503,235290130,204347672,200584146,223995333
2543,2021,서울특별시,구로구,합계,180484288,167908568,138440746,134204827,124722766,143039446,169440335,195736209,157429723,137064054,138468345,160854582
2544,2021,서울특별시,영등포구,합계,244086447,227139919,204376567,196606232,194655201,221774801,266392891,291321326,239076850,206178057,199083218,223438194
2545,2021,서울특별시,동작구,합계,118160123,112114460,94837750,93624233,89670636,98927755,118391331,143183657,113127597,97062578,95620377,104413463
2546,2021,서울특별시,관악구,합계,159324545,153485749,127846073,127267383,119432261,130775324,152928513,188865073,152410007,130782671,128523181,139848594
